artist|title|museum|artwork_genre|creation_date
Rembrandt van Rijn|Pieter Haaringh (Young Haaringh)|Art_Institute_of_Chicago|Prints and Drawings|1655
Rembrandt van Rijn|Jews in the Synagogue|Art_Institute_of_Chicago|Prints and Drawings|1648
Rembrandt van Rijn|Joseph's Coat Brought to Jacob|Art_Institute_of_Chicago|Prints and Drawings|c. 1633
Rembrandt van Rijn|Landscape with a Cow Drinking|Art_Institute_of_Chicago|Prints and Drawings|c. 1650
Rembrandt van Rijn|Landscape with Cottages and a Hay Barn: Oblong|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|Cottages and a Hay Barn on the Diemerdijk with a Flock of Sheep|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|View of the Diemerdijk with a Milkman and Cottages|Art_Institute_of_Chicago|Prints and Drawings|c. 1650
Rembrandt van Rijn|Landscape with a Cottage and a Large Tree|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|Landscape with a Square Tower|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|Landscape with Three Gabled Cottages Beside a Road|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|"Landscape with a Farm Building and the ""House with the Tower"""|Art_Institute_of_Chicago|Prints and Drawings|c. 1650
Rembrandt van Rijn|Cottage Beside a Canal With a View of Ouderkerk|Art_Institute_of_Chicago|Prints and Drawings|c. 1641
Rembrandt van Rijn|Jan Lutma, Goldsmith|Art_Institute_of_Chicago|Prints and Drawings|1656
Rembrandt van Rijn|Bearded Man, in Furred Oriental Cap and Robe|Art_Institute_of_Chicago|Prints and Drawings|1631
Rembrandt van Rijn|Bearded Man in a Velvet Cap with Jewel Clasp|Art_Institute_of_Chicago|Prints and Drawings|1637
Rembrandt van Rijn|Old Man Shading His Eyes with His Hand|Art_Institute_of_Chicago|Prints and Drawings|c. 1639
Rembrandt van Rijn|Old Man with Beard, Fur Cap, and Velvet Cloak|Art_Institute_of_Chicago|Prints and Drawings|c. 1631
Rembrandt van Rijn|Young Man in a Velvet Cap (Petrus Sylvius?)|Art_Institute_of_Chicago|Prints and Drawings|1637
Rembrandt van Rijn|The Strolling Musicians|Art_Institute_of_Chicago|Prints and Drawings|c. 1635
Rembrandt van Rijn|The Return of the Prodigal Son|Art_Institute_of_Chicago|Prints and Drawings|1636
Rembrandt van Rijn|Self-Portrait Etching at a Window|Art_Institute_of_Chicago|Prints and Drawings|1648
Rembrandt van Rijn|Self-Portrait Leaning on a Stone Sill|Art_Institute_of_Chicago|Prints and Drawings|1639
Rembrandt van Rijn|Self-Portrait in a Velvet Cap with Plume|Art_Institute_of_Chicago|Prints and Drawings|1638
Rembrandt van Rijn|Self-Portrait in a Cap and Scarf with the Face Dark: Bust|Art_Institute_of_Chicago|Prints and Drawings|1633
Rembrandt van Rijn|Rembrandt Wearing a Soft Cap: Full Face: Head Only|Art_Institute_of_Chicago|Prints and Drawings|c. 1634
Rembrandt van Rijn|Self-Portrait (?) with Plumed Cap and Lowered Sabre|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|Self-Portrait with Raised Sabre|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|The Artist's Mother Seated at a Table, Looking Right: Three Quarter Length|Art_Institute_of_Chicago|Prints and Drawings|c. 1631
Rembrandt van Rijn|The Windmill|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|Christ Returning from the Temple with His Parents|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|St. Jerome Praying: Arched|Art_Institute_of_Chicago|Prints and Drawings|1632
Rembrandt van Rijn|St. Jerome Reading|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|The Shell|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|The Ship of Fortune|Art_Institute_of_Chicago|Prints and Drawings|1633
Rembrandt van Rijn|Jan Six|Art_Institute_of_Chicago|Prints and Drawings|1647
Rembrandt van Rijn|Jan Cornelius Sylvius, Preacher|Art_Institute_of_Chicago|Prints and Drawings|1646
Rembrandt van Rijn|The Blindness of Tobit: The Larger Plate|Art_Institute_of_Chicago|Prints and Drawings|1651
Rembrandt van Rijn|Two Tramps, a Man and a Woman|Art_Institute_of_Chicago|Prints and Drawings|c. 1634
Rembrandt van Rijn|The Three Trees|Art_Institute_of_Chicago|Prints and Drawings|1643
Rembrandt van Rijn|Sheet with Two Studies: A Tree, and the Upper Part of the Head of the Artist Wearing a Velvet Cap|Art_Institute_of_Chicago|Prints and Drawings|c. 1644
Rembrandt van Rijn|The Tribute Money|Art_Institute_of_Chicago|Prints and Drawings|c. 1634
Rembrandt van Rijn|Jan Uytenbogaert, Preacher of the Remonstrants|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|Jan Uytenbogaert, “The Goldweigher”|Art_Institute_of_Chicago|Prints and Drawings|1639
Rembrandt van Rijn|Sick Woman with a Large White Headdress (Saskia)|Art_Institute_of_Chicago|Prints and Drawings|c. 1645
Rembrandt van Rijn|The Pancake Woman|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|Woman Reading|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|Girl with a Basket|Art_Institute_of_Chicago|Prints and Drawings|c. 1642
Rembrandt van Rijn|The Small Lion Hunt (With One Lion)|Art_Institute_of_Chicago|Prints and Drawings|c. 1629
Rembrandt van Rijn|Joseph and Potiphar's Wife|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|Self-Portrait Etching at a Window|Art_Institute_of_Chicago|Prints and Drawings|1648
Rembrandt van Rijn|The Agony in the Garden|Art_Institute_of_Chicago|Prints and Drawings|c. 1652
Rembrandt van Rijn|St. Jerome Reading in an Italian Landscape|Art_Institute_of_Chicago|Prints and Drawings|c. 1653
Rembrandt van Rijn|Abraham Caressing Isaac|Art_Institute_of_Chicago|Prints and Drawings|c. 1637
Rembrandt van Rijn|David and Goliath|Art_Institute_of_Chicago|Prints and Drawings|1655
Rembrandt van Rijn|Joseph Telling His Dreams|Art_Institute_of_Chicago|Prints and Drawings|1638
Rembrandt van Rijn|Joseph and Potiphar's Wife|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|David in Prayer|Art_Institute_of_Chicago|Prints and Drawings|1652
Rembrandt van Rijn|The Adoration of the Shepherds: A Night Piece|Art_Institute_of_Chicago|Prints and Drawings|c. 1657
Rembrandt van Rijn|The Circumcision in the Stable|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|The Rest on the Flight into Egypt: Lightly Etched|Art_Institute_of_Chicago|Prints and Drawings|1645
Rembrandt van Rijn|The Virgin and Child in the Clouds|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|Christ Seated Disputing with the Doctors|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|Christ Disputing with the Doctors: A Sketch|Art_Institute_of_Chicago|Prints and Drawings|1652
Rembrandt van Rijn|Christ Driving the Money Changers from the Temple|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|Christ and the Woman of Samaria: An Arched Print|Art_Institute_of_Chicago|Prints and Drawings|1657
Rembrandt van Rijn|The Raising of Lazarus: The Larger Plate|Art_Institute_of_Chicago|Prints and Drawings|c. 1632
Rembrandt van Rijn|The Hundred Guilder Print|Art_Institute_of_Chicago|Prints and Drawings|c. 1648
Rembrandt van Rijn|Christ Before Pilate: Large Plate|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|The Descent from the Cross: A Sketch|Art_Institute_of_Chicago|Prints and Drawings|1642
Rembrandt van Rijn|The Descent from the Cross by Torchlight|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|The Death of the Virgin|Art_Institute_of_Chicago|Prints and Drawings|1639
Rembrandt van Rijn|St. Jerome Kneeling in Prayer, Looking Down|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|The Star of the Kings: A Night Piece|Art_Institute_of_Chicago|Prints and Drawings|c. 1651
Rembrandt van Rijn|Man Drawing from a Cast|Art_Institute_of_Chicago|Prints and Drawings|c. 1641
Rembrandt van Rijn|Peasant Family on the Tramp|Art_Institute_of_Chicago|Prints and Drawings|c. 1652
Rembrandt van Rijn|Peasant in a High Cap, Standing Leaning on a Stick|Art_Institute_of_Chicago|Prints and Drawings|1639
Rembrandt van Rijn|Peasant with His Hands Behind His Back|Art_Institute_of_Chicago|Prints and Drawings|1629
Rembrandt van Rijn|The Card Player|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|The Card Player|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|Turbaned Soldier on Horseback|Art_Institute_of_Chicago|Prints and Drawings|c. 1629
Rembrandt van Rijn|Old Man Seen from Behind, Profile Right: Half-Figure|Art_Institute_of_Chicago|Prints and Drawings|c. 1629
Rembrandt van Rijn|Student at a Table by Candlelight|Art_Institute_of_Chicago|Prints and Drawings|c. 1642
Rembrandt van Rijn|Beggar in a High Cap, Standing and Leaning on a Stick|Art_Institute_of_Chicago|Prints and Drawings|c. 1629
Rembrandt van Rijn|Beggar Man and Beggar Woman Conversing|Art_Institute_of_Chicago|Prints and Drawings|1630
Rembrandt van Rijn|Beggar with a Wooden Leg|Art_Institute_of_Chicago|Prints and Drawings|c. 1630
Rembrandt van Rijn|Male Nude Seated and Standing|Art_Institute_of_Chicago|Prints and Drawings|c. 1646
Rembrandt van Rijn|Diana at the Bath|Art_Institute_of_Chicago|Prints and Drawings|c. 1631
Rembrandt van Rijn|Jupiter and Antiope: Smaller Plate|Art_Institute_of_Chicago|Prints and Drawings|c. 1631
Rembrandt van Rijn|Reclining Female Nude|Art_Institute_of_Chicago|Prints and Drawings|1658
Rembrandt van Rijn|Landscape with Sportsman and Dogs|Art_Institute_of_Chicago|Prints and Drawings|c. 1648
Rembrandt van Rijn|Canal with a Large Boat and a Bridge|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|Man at a Desk Wearing a Cross and Chain|Art_Institute_of_Chicago|Prints and Drawings|1641
Rembrandt van Rijn|Old Man with a Divided Fur Cap|Art_Institute_of_Chicago|Prints and Drawings|1640
Rembrandt van Rijn|Jan Cornelius Sylvius|Art_Institute_of_Chicago|Prints and Drawings|1633
Rembrandt van Rijn|Jan Lutma, Goldsmith|Art_Institute_of_Chicago|Prints and Drawings|-
Rembrandt van Rijn|"Jan Uytenbogaert, Receiver-General (""The Goldweigher"")"|Art_Institute_of_Chicago|Prints and Drawings|1639
Rembrandt van Rijn|Clement de Jonghe, Printseller|Art_Institute_of_Chicago|Prints and Drawings|1651
Rembrandt van Rijn|Lieven Willemsz van Coppenol, Writing Master: The Smaller Plate|Art_Institute_of_Chicago|Prints and Drawings|c. 1658
Rembrandt van Rijn|Bald Headed Man in Profile Right: The Artist's Father (?)|Art_Institute_of_Chicago|Prints and Drawings|1630
Rembrandt van Rijn|Man Crying Out, Three Quarters Left: Bust|Art_Institute_of_Chicago|Prints and Drawings|c. 1629
Rembrandt van Rijn|Beardless Man in a Fur Cloak and Cap: Bust|Art_Institute_of_Chicago|Prints and Drawings|1631
Rembrandt van Rijn|Bald Man in a Fur Cloak: Bust|Art_Institute_of_Chicago|Prints and Drawings|1631
Rembrandt van Rijn|Bust of an Old Man with a Flowing Beard: The Head Bowed Forward: Left Shoulder Unshaded|Art_Institute_of_Chicago|Prints and Drawings|1630
Rembrandt van Rijn|The Artist's Mother Seated at a Table, Looking Right: Three Quarter Length|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Rembrandt van Rijn|An African Woman|Art_Institute_of_Chicago|Prints and Drawings|c. 1630
Rembrandt van Rijn|Woman with a High Headdress Wrapped Around the Chin: Bust|Art_Institute_of_Chicago|Prints and Drawings|c. 1630
Rembrandt van Rijn|Sheet of Studies: Head of the Artist, a Beggar Couple, Heads of an Old Man and Old Woman, etc.|Art_Institute_of_Chicago|Prints and Drawings|1632
Rembrandt van Rijn|The Good Samaritan|Art_Institute_of_Chicago|Prints and Drawings|c. 1650
Rembrandt van Rijn|Sheet of Studies, with a Woman Lying Ill in Bed|Art_Institute_of_Chicago|Prints and Drawings|c. 1639
Rembrandt van Rijn|The Flight into Egypt: Altered from Seghers|Art_Institute_of_Chicago|Prints and Drawings|c. 1652
Rembrandt van Rijn|Lieven Willemsz. von Coppenol, Writing Master: The Larger Plate|Art_Institute_of_Chicago|Prints and Drawings|c. 1658
Rembrandt van Rijn|Christ at Emmaus: The Larger Plate|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|Peter and John Healing the Cripple at the Gate of the Temple|Art_Institute_of_Chicago|Prints and Drawings|1659
Rembrandt van Rijn|Self-Portrait (?) with Plumed Cap and Lowered Sabre|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|Christ Disputing with the Doctors: A Sketch|Art_Institute_of_Chicago|Prints and Drawings|1652
Rembrandt van Rijn|The Spanish Gypsy 'Preciosa'|Art_Institute_of_Chicago|Prints and Drawings|c. 1642
Rembrandt van Rijn|The Hog|Art_Institute_of_Chicago|Prints and Drawings|1643
Rembrandt van Rijn|The Triumph of Mordecai|Art_Institute_of_Chicago|Prints and Drawings|c. 1641
Rembrandt van Rijn|Canal with a Large Boat and a Bridge|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|St Catherine (The Little Jewish Bride)|Art_Institute_of_Chicago|Prints and Drawings|1638
Rembrandt van Rijn|Self-Portrait with Saskia|Art_Institute_of_Chicago|Prints and Drawings|1636
Rembrandt van Rijn|Saskia with Pearls in Her Hair|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|St. Jerome Beside a Pollard Willow|Art_Institute_of_Chicago|Prints and Drawings|1648
Rembrandt van Rijn|Abraham Entertaining the Angels|Art_Institute_of_Chicago|Prints and Drawings|1656
Rembrandt van Rijn|View of Amsterdam from the Kadijk|Art_Institute_of_Chicago|Prints and Drawings|c. 1641
Rembrandt van Rijn|Jupiter and Antiope: The Larger Plate|Art_Institute_of_Chicago|Prints and Drawings|1659
Rembrandt van Rijn|Adam and Eve|Art_Institute_of_Chicago|Prints and Drawings|1638
Rembrandt van Rijn|"Christ Crucified between the Two Thieves: ""The Three Crosses"""|Art_Institute_of_Chicago|Prints and Drawings|1653
Rembrandt van Rijn|Christ Appearing to the Apostles|Art_Institute_of_Chicago|Prints and Drawings|1656
Rembrandt van Rijn|The Omval|Art_Institute_of_Chicago|Prints and Drawings|1645
Rembrandt van Rijn|The Adoration of the Shepherds: With the Lamp|Art_Institute_of_Chicago|Prints and Drawings|c. 1654
Rembrandt van Rijn|Self-Portrait Leaning on a Stone Sill|Art_Institute_of_Chicago|Prints and Drawings|1639
Rembrandt van Rijn|Panorama Near Bloemendaal Showing the Saxenburg Estate (The Goldweigher's Field)|Art_Institute_of_Chicago|Prints and Drawings|1651
Rembrandt van Rijn|"Christ Crucified between the Two Thieves: ""The Three Crosses"""|Art_Institute_of_Chicago|Prints and Drawings|1653
Rembrandt van Rijn|Abraham's Sacrifice|Art_Institute_of_Chicago|Prints and Drawings|1655
Rembrandt van Rijn|Reclining Female Nude|Art_Institute_of_Chicago|Prints and Drawings|1658
Rembrandt van Rijn|A Scholar in His Study (Faust)|Art_Institute_of_Chicago|Prints and Drawings|c. 1652
Rembrandt van Rijn|The Great Jewish Bride|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|Jan Cornelius Sylvius|Art_Institute_of_Chicago|Prints and Drawings|1633
Rembrandt van Rijn|Landscape with a Square Tower|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|Canal with an Angler and Two Swans|Art_Institute_of_Chicago|Prints and Drawings|1650
Rembrandt van Rijn|Old Woman Sleeping|Art_Institute_of_Chicago|Prints and Drawings|c. 1636
Rembrandt van Rijn|Rembrandt Wearing a Soft Cap, Full Face, Head Only|Art_Institute_of_Chicago|-|Unknown
Rembrandt van Rijn|Christ Presented to the People: Oblong Plate|Art_Institute_of_Chicago|Prints and Drawings|1655
Rembrandt van Rijn|St. Francis Beneath a Tree Praying|Art_Institute_of_Chicago|Prints and Drawings|1657
Rembrandt van Rijn|Elderly Peasant Couple|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Rembrandt van Rijn|Rembrandt with a Plumed Hat|Art_Institute_of_Chicago|Prints and Drawings|1700/99
Rembrandt van Rijn|Final Published Work: Head of Menem Ben Israel|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Rembrandt van Rijn|Noah's Ark|Art_Institute_of_Chicago|Prints and Drawings|c. 1660
Rembrandt van Rijn|A Farm on the Amsteldijk, Seen from the Northwest|Art_Institute_of_Chicago|Prints and Drawings|1650/53
Rembrandt van Rijn|Seated Female Nude|Art_Institute_of_Chicago|Prints and Drawings|1660/62
Rembrandt van Rijn|Old Man with a Gold Chain|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1631
Rembrandt van Rijn|Studies of the Head of Saskia and Others|Art_Institute_of_Chicago|Prints and Drawings|1636
Rembrandt van Rijn|The Virgin and Child with the Cat and the Snake|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|Clement de Jonghe, Printseller|Art_Institute_of_Chicago|Prints and Drawings|1651
Rembrandt van Rijn|A Scholar in His Study (Faust)|Art_Institute_of_Chicago|Prints and Drawings|c. 1652
Rembrandt van Rijn|The Bridge at Klein Kostverloren on the Amstel|Art_Institute_of_Chicago|Prints and Drawings|1645
Rembrandt van Rijn|The Presentation in the Temple in the Dark Manner|Art_Institute_of_Chicago|Prints and Drawings|c. 1654
Rembrandt van Rijn|Christ Presented to the People: Oblong Plate|Art_Institute_of_Chicago|Prints and Drawings|1655
Rembrandt van Rijn|Abraham Francen, Apothecary|Art_Institute_of_Chicago|Prints and Drawings|c. 1657
Rembrandt van Rijn|Ragged Peasant with His Hands behind Him, Holding a Stick|Art_Institute_of_Chicago|Prints and Drawings|c. 1630
Rembrandt van Rijn|Old Woman Sleeping|Art_Institute_of_Chicago|Prints and Drawings|c. 1636
Rembrandt van Rijn|The Adoration of the Shepherds: A Night Piece|Art_Institute_of_Chicago|Prints and Drawings|c. 1657
Rembrandt van Rijn|Christ and the Woman of Samaria Among Ruins|Art_Institute_of_Chicago|Prints and Drawings|1634
Rembrandt van Rijn|Old Man Shading His Eyes with His Hand|Art_Institute_of_Chicago|Prints and Drawings|c. 1639
Rembrandt van Rijn|Christ Before Pilate: Large Plate|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|Supper at Emmaus|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|The Quacksalver|Art_Institute_of_Chicago|Prints and Drawings|1635
Rembrandt van Rijn|Bust of an Old Bearded Man, Looking Down, Three Quarters Right|Art_Institute_of_Chicago|Prints and Drawings|1631
Rembrandt van Rijn|View of Amsterdam from the Kadijk|Art_Institute_of_Chicago|Prints and Drawings|c. 1641
Rembrandt van Rijn|Bust of an Old Man with a Fur Cap and Flowing Beard, Nearly Full Face|Art_Institute_of_Chicago|Prints and Drawings|c. 1631
Rembrandt van Rijn|The Artist Drawing from the Model|Art_Institute_of_Chicago|Prints and Drawings|c. 1639
Rembrandt van Rijn|The Bathers|Art_Institute_of_Chicago|Prints and Drawings|1651
Rembrandt van Rijn|The Entombment|Art_Institute_of_Chicago|Prints and Drawings|c. 1654
Rembrandt van Rijn|Abraham Casting out Hagar and Ishmael|Art_Institute_of_Chicago|Prints and Drawings|1637
Rembrandt van Rijn|"The Leper (""Lazarus Klep"")"|Art_Institute_of_Chicago|Prints and Drawings|c. 1629
Rembrandt van Rijn|The Monk in the Cornfield|Art_Institute_of_Chicago|Prints and Drawings|c. 1646
Rembrandt van Rijn|The Descent from the Cross by Torchlight|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|The Flute Player|Art_Institute_of_Chicago|Prints and Drawings|1642
Rembrandt van Rijn|The Descent from the Cross by Torchlight|Art_Institute_of_Chicago|Prints and Drawings|1654
Rembrandt van Rijn|The Phoenix or The Statue Overthrown|Art_Institute_of_Chicago|Prints and Drawings|1658
Rembrandt van Rijn|Self-Portrait Etching at a Window|Art_Institute_of_Chicago|Prints and Drawings|1648
Rembrandt van Rijn|Peter and John Healing the Cripple at the Gate of the Temple|Art_Institute_of_Chicago|Prints and Drawings|1659
Rembrandt van Rijn|The Tribute Money|Art_Institute_of_Chicago|Prints and Drawings|c. 1634
Rembrandt van Rijn|Woman at the Bath with a Hat Beside Her|Art_Institute_of_Chicago|Prints and Drawings|1658
Rembrandt van Rijn|Joseph's Coat Brought to Jacob|Art_Institute_of_Chicago|Prints and Drawings|18th c.
John Constable|Landscape (The Lock)|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1820/25
John Constable|Stoke-by-Nayland|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1836
John Constable|Landscape with Cows|Art_Institute_of_Chicago|Prints and Drawings|n.d.
John Constable|Hampstead, Stormy Sky|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1814
John Constable|Landscape with Cottages|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1809/10
John Constable|Woman with Baby Fleeing Across Moors|Art_Institute_of_Chicago|Prints and Drawings|n.d.
John Constable|Death of Ananias|Art_Institute_of_Chicago|Prints and Drawings|1795
John Constable|Blinding of Elymas|Art_Institute_of_Chicago|Prints and Drawings|c. 1807
John Constable|River Bank with Trees (recto); Herd of Cattle Beneath Trees, with Inset Sketch of Landscape (verso)|Art_Institute_of_Chicago|Prints and Drawings|1796/1837
John Constable|An Old Bridge at Salisbury|Art_Institute_of_Chicago|Prints and Drawings|c. 1826
John Constable|Binfield Rectory and Church, Berkshire|Art_Institute_of_Chicago|Prints and Drawings|1816
John Constable|A Stand of Elm Trees (recto); A Study of East Bergholt with the Church (verso)|Art_Institute_of_Chicago|Prints and Drawings|c. 1802
